src_country,dst_country,n,min_ms,p50_ms,p90_ms,p95_ms,max_ms,mean_ms,average_ms
IE,TH,8,-1.000,203.378,214.396,238.834,238.834,155.072,177.368
IE,TJ,7,-1.000,118.433,148.455,213.679,213.679,88.737,103.693
IE,TR,48,-1.000,58.451,73.913,79.484,81.968,42.996,43.932
IE,TT,4,-1.000,156.135,162.364,162.364,162.364,79.125,105.833
IE,TV,4,311.833,349.953,357.791,357.791,357.791,337.464,337.464
IE,TW,52,-1.000,238.264,281.137,289.686,301.617,206.147,210.209
IE,TZ,4,183.695,187.276,187.589,187.589,187.589,186.080,186.080
IE,UA,42,-1.000,53.432,70.947,75.549,77.196,50.300,51.551
IE,UG,2,195.236,195.236,195.850,195.850,195.850,195.543,195.543
IE,US,662,-1.000,95.435,140.855,151.005,355.384,85.864,86.792
IE,UY,8,195.544,208.567,230.527,230.841,230.841,210.837,210.837
IE,UZ,4,-1.000,97.300,115.441,115.441,115.441,52.685,70.580
IE,VE,38,-1.000,146.070,167.413,171.923,175.999,120.900,124.195
IE,VN,12,-1.000,188.371,274.063,274.063,346.426,120.117,131.128
IE,ZA,62,-1.000,171.712,192.777,196.381,380.790,168.285,171.060
IL,AE,18,-1.000,154.322,209.322,230.487,230.781,128.331,135.939
IL,AF,2,163.016,163.016,271.227,271.227,271.227,217.122,217.122
IL,AL,1,73.595,73.595,73.595,73.595,73.595,73.595,73.595
IL,AM,2,118.936,118.936,121.743,121.743,121.743,120.340,120.340
IL,AO,2,188.165,188.165,192.596,192.596,192.596,190.381,190.381
IL,AR,14,-1.000,269.468,290.586,290.586,310.028,235.183,253.351
IL,AT,54,-1.000,69.227,76.636,79.505,84.895,65.251,66.501
IL,AU,56,-1.000,309.472,355.809,371.126,409.897,249.033,253.579
IL,AZ,2,122.145,122.145,133.537,133.537,133.537,127.841,127.841
IL,BA,3,-1.000,81.163,101.208,101.208,101.208,60.457,91.186
IL,BD,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IL,BE,14,58.423,61.744,64.926,64.926,66.041,62.002,62.002
IL,BF,2,-1.000,-1.000,166.689,166.689,166.689,82.844,166.688
IL,BG,20,-1.000,84.596,89.345,98.299,99.606,70.665,74.437
IL,BH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IL,BO,2,253.356,253.356,263.042,263.042,263.042,258.199,258.199
IL,BR,34,-1.000,242.034,266.889,270.601,272.042,202.562,208.731
IL,BY,2,80.892,80.892,91.877,91.877,91.877,86.384,86.384
IL,CA,47,-1.000,142.913,183.389,185.263,204.731,120.712,123.358
IL,CH,73,-1.000,60.426,75.241,77.529,96.545,51.772,52.505
IL,CL,16,-1.000,248.565,272.251,272.251,287.022,238.154,254.098
IL,CM,2,180.997,180.997,218.164,218.164,218.164,199.581,199.581
IL,CN,8,-1.000,232.664,262.408,287.504,287.504,208.295,238.194
IL,CO,12,-1.000,207.890,210.377,210.377,214.766,172.632,188.417
IL,CR,6,198.053,201.481,203.944,209.674,209.674,202.703,202.703
IL,CZ,33,-1.000,67.022,75.713,76.351,129.906,65.765,67.851
IL,DE,256,-1.000,59.636,70.350,78.059,140.777,50.467,51.077
IL,DJ,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IL,DK,16,-1.000,68.083,74.481,74.481,79.493,55.981,59.780
IL,DO,8,168.753,180.566,184.110,185.515,185.515,177.869,177.869
IL,EC,8,-1.000,214.426,226.208,239.342,239.342,191.938,219.501
IL,EE,8,-1.000,85.819,100.280,138.354,138.354,82.753,94.718
IL,ES,28,-1.000,68.609,79.591,80.969,89.348,53.706,55.732
IL,FI,29,83.831,90.956,96.399,99.217,99.843,90.827,90.827
IL,FM,2,322.616,322.616,334.168,334.168,334.168,328.392,328.392
IL,FR,100,-1.000,56.708,64.803,67.049,85.031,46.996,47.481
IL,GB,86,-1.000,61.308,73.568,79.850,163.377,48.970,49.558
IL,GE,6,-1.000,-1.000,111.085,112.956,112.956,36.673,112.019
IL,GH,2,-1.000,-1.000,338.523,338.523,338.523,168.761,338.522
IL,GR,14,-1.000,78.137,96.341,96.341,104.529,61.851,66.686
IL,GT,4,173.573,186.714,188.586,188.586,188.586,182.775,182.775
IL,HK,6,-1.000,-1.000,229.862,390.725,390.725,139.876,421.628
IL,HN,2,173.865,173.865,194.417,194.417,194.417,184.141,184.141
IL,HR,2,60.908,60.908,74.627,74.627,74.627,67.767,67.767
IL,HU,8,-1.000,65.193,71.015,75.606,75.606,34.839,39.959
IL,ID,31,-1.000,204.718,238.960,248.581,295.362,137.023,141.624
IL,IE,4,66.581,72.444,80.775,80.775,80.775,72.819,72.819
IL,IL,4,-1.000,0.364,0.481,0.481,0.481,-0.289,0.364
IL,IM,2,76.234,76.234,83.528,83.528,83.528,79.881,79.881
IL,IN,20,-1.000,257.976,352.148,357.608,363.478,210.581,221.717
IL,IQ,2,122.794,122.794,123.463,123.463,123.463,123.129,123.129
IL,IR,19,-1.000,-1.000,143.346,146.244,146.554,43.531,140.015
IL,IS,2,91.106,91.106,99.295,99.295,99.295,95.201,95.201
IL,IT,53,-1.000,61.869,79.256,81.532,93.679,56.650,57.759
IL,JP,40,-1.000,271.195,303.298,307.902,409.443,214.978,220.516
IL,KE,6,-1.000,174.639,211.207,223.515,223.515,163.721,196.665
IL,KG,2,148.169,148.169,160.722,160.722,160.722,154.446,154.446
IL,KH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IL,KR,8,-1.000,312.681,328.047,331.523,331.523,239.569,273.936
IL,KZ,44,-1.000,144.849,154.857,157.422,160.676,132.410,135.513
IL,LB,2,120.202,120.202,193.998,193.998,193.998,157.100,157.100
IL,LK,5,179.153,253.756,317.265,317.265,317.265,250.365,250.365
IL,LT,7,-1.000,82.947,84.383,84.842,84.842,58.958,68.951
IL,LU,20,-1.000,59.573,62.301,63.256,63.660,55.702,58.686
IL,LV,2,80.829,80.829,85.392,85.392,85.392,83.111,83.111
IL,MD,4,-1.000,89.312,92.748,92.748,92.748,45.015,60.353
IL,MK,4,-1.000,82.381,92.693,92.693,92.693,62.077,83.103
IL,MN,2,205.120,205.120,211.586,211.586,211.586,208.353,208.353
IL,MU,4,-1.000,281.167,303.543,303.543,303.543,211.521,282.361
IL,MV,2,209.050,209.050,234.657,234.657,234.657,221.853,221.853
IL,MX,13,-1.000,176.961,225.495,225.495,227.584,132.986,144.151
IL,MY,8,-1.000,215.678,223.544,242.834,242.834,184.048,210.483
IL,MZ,2,180.072,180.072,209.724,209.724,209.724,194.898,194.898
IL,NC,2,319.876,319.876,358.819,358.819,358.819,339.348,339.348
IL,NG,5,-1.000,168.797,272.378,272.378,272.378,161.925,202.656
IL,NL,124,-1.000,60.045,64.445,65.905,95.183,57.370,57.845
IL,NO,16,-1.000,78.909,93.488,93.488,95.401,65.974,70.439
IL,NP,6,-1.000,288.988,301.798,308.024,308.024,198.256,238.107
IL,NZ,13,-1.000,317.089,345.983,345.983,425.771,281.596,305.146
IL,PA,2,201.880,201.880,203.666,203.666,203.666,202.773,202.773
IL,PE,6,-1.000,217.372,224.395,229.879,229.879,184.237,221.284
IL,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IL,PH,16,-1.000,247.992,271.890,271.890,314.317,222.964,237.895
IL,PK,4,-1.000,141.592,180.918,180.918,180.918,80.128,107.171
IL,PL,29,-1.000,74.700,82.281,86.996,89.086,58.005,60.112
IL,PT,12,-1.000,74.933,85.593,85.593,90.292,46.130,50.415
IL,PW,2,305.675,305.675,324.021,324.021,324.021,314.848,314.848
IL,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IL,RO,19,-1.000,80.275,98.335,100.376,103.141,60.194,63.594
IL,RS,8,-1.000,74.499,84.991,87.564,87.564,40.108,45.981
IL,RU,42,-1.000,96.606,149.985,186.342,199.624,81.939,83.962
IL,SA,5,117.530,126.539,139.652,139.652,139.652,128.627,128.627
IL,SE,34,-1.000,78.969,91.813,92.384,98.760,75.292,77.604
IL,SG,51,-1.000,193.578,264.403,284.920,373.404,179.943,183.562
IL,SI,8,-1.000,66.741,68.153,69.324,69.324,49.774,57.027
IL,SK,4,68.084,73.226,76.083,76.083,76.083,72.377,72.377
IL,SL,1,182.015,182.015,182.015,182.015,182.015,182.015,182.015
IL,SV,5,179.828,186.945,192.765,192.765,192.765,185.950,185.950
IL,SX,2,179.266,179.266,184.666,184.666,184.666,181.966,181.966
IL,TH,4,-1.000,223.939,261.993,261.993,261.993,175.340,234.120
IL,TJ,4,-1.000,164.149,168.007,168.007,168.007,82.539,110.385
IL,TR,24,-1.000,80.410,105.307,114.027,176.674,59.612,62.247
IL,TT,2,-1.000,-1.000,193.691,193.691,193.691,96.345,193.690
IL,TV,2,357.623,357.623,449.250,449.250,449.250,403.437,403.437
IL,TW,26,-1.000,284.215,298.895,306.834,330.000,239.879,249.514
IL,TZ,2,186.402,186.402,216.331,216.331,216.331,201.367,201.367
IL,UA,21,-1.000,87.286,120.342,121.471,127.346,84.486,88.760
IL,UG,1,246.297,246.297,246.297,246.297,246.297,246.297,246.297
IL,US,332,-1.000,145.553,193.757,200.461,304.916,124.855,126.003
IL,UY,4,205.913,233.601,237.444,237.444,237.444,220.721,220.721
IL,UZ,2,-1.000,-1.000,152.022,152.022,152.022,75.511,152.022
IL,VE,19,-1.000,193.702,211.595,216.813,222.198,156.535,165.287
IL,VN,6,-1.000,-1.000,216.948,229.661,229.661,73.768,223.304
IL,ZA,31,-1.000,216.539,238.014,239.313,246.336,205.508,212.392
IM,AE,18,-1.000,132.746,268.125,271.201,279.816,133.883,141.817
IM,AF,2,157.908,157.908,158.948,158.948,158.948,158.428,158.428
IM,AL,1,60.293,60.293,60.293,60.293,60.293,60.293,60.293
IM,AM,2,85.017,85.017,102.342,102.342,102.342,93.680,93.680
IM,AO,2,143.081,143.081,235.164,235.164,235.164,189.123,189.123
IM,AR,14,-1.000,224.881,255.184,255.184,284.887,204.229,220.016
IM,AT,54,-1.000,39.851,49.558,52.225,61.088,38.596,39.343
IM,AU,52,-1.000,287.026,327.040,337.452,375.963,248.756,253.653
IM,AZ,2,91.806,91.806,92.089,92.089,92.089,91.948,91.948
IM,BA,3,-1.000,71.310,73.109,73.109,73.109,47.806,72.209
IM,BD,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IM,BE,14,-1.000,23.288,53.339,53.339,53.541,27.848,30.067
IM,BF,2,-1.000,-1.000,124.667,124.667,124.667,61.833,124.666
IM,BG,20,-1.000,60.470,63.880,63.958,65.830,49.988,52.672
IM,BH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IM,BO,2,208.925,208.925,226.675,226.675,226.675,217.800,217.800
IM,BR,34,-1.000,196.842,225.666,239.998,240.416,170.255,175.445
IM,BY,2,60.782,60.782,62.850,62.850,62.850,61.816,61.816
IM,CA,47,-1.000,100.980,140.641,165.315,166.137,90.032,92.011
IM,CH,73,-1.000,36.515,49.397,53.034,78.389,33.302,33.778
IM,CL,16,-1.000,216.003,240.319,240.319,262.403,205.456,219.220
IM,CM,2,174.950,174.950,212.692,212.692,212.692,193.821,193.821
IM,CN,8,-1.000,223.979,239.144,251.834,251.834,197.124,225.427
IM,CO,12,-1.000,165.468,182.172,182.172,187.828,140.185,153.020
IM,CR,6,159.845,162.300,176.587,181.939,181.939,167.399,167.399
IM,CZ,33,-1.000,41.315,55.554,95.557,124.252,45.127,46.568
IM,DE,251,-1.000,32.280,44.643,51.015,121.464,30.152,30.529
IM,DJ,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IM,DK,16,-1.000,34.438,42.914,42.914,117.584,33.604,35.911
IM,DO,8,145.122,155.923,156.690,158.663,158.663,152.562,152.562
IM,EC,8,-1.000,196.694,203.755,206.562,206.562,171.269,195.879
IM,EE,8,45.861,56.607,59.894,62.789,62.789,54.113,54.113
IM,ES,28,-1.000,47.657,56.527,64.120,122.173,39.178,40.666
IM,FI,29,45.506,54.525,65.757,67.359,135.023,57.993,57.993
IM,FM,2,274.749,274.749,291.512,291.512,291.512,283.131,283.131
IM,FR,98,-1.000,28.666,43.107,47.240,68.814,26.973,27.261
IM,GB,84,-1.000,17.433,24.092,35.934,96.990,16.827,17.042
IM,GE,6,-1.000,-1.000,98.615,119.804,119.804,35.737,109.211
IM,GH,2,-1.000,-1.000,112.062,112.062,112.062,55.531,112.062
IM,GR,12,-1.000,64.315,82.390,82.390,84.435,57.074,62.353
IM,GT,4,151.576,165.019,178.735,178.735,178.735,163.255,163.255
IM,HK,4,192.490,197.378,245.251,245.251,245.251,207.788,207.788
IM,HN,2,146.496,146.496,149.470,149.470,149.470,147.983,147.983
IM,HR,2,41.459,41.459,60.756,60.756,60.756,51.108,51.108
IM,HU,8,-1.000,42.392,51.397,62.246,62.246,24.408,28.038
IM,ID,29,-1.000,201.813,247.741,267.682,281.017,141.293,146.375
IM,IE,4,25.142,30.015,30.369,30.369,30.369,27.741,27.741
IM,IL,4,-1.000,75.431,83.526,83.526,83.526,39.239,52.652
IM,IM,2,0.925,0.925,0.937,0.937,0.937,0.931,0.931
IM,IN,20,-1.000,210.552,284.124,285.534,320.852,180.287,189.828
IM,IQ,2,97.090,97.090,111.040,111.040,111.040,104.065,104.065
IM,IR,18,-1.000,-1.000,108.448,114.177,126.577,36.134,132.682
IM,IS,2,52.294,52.294,63.035,63.035,63.035,57.665,57.665
IM,IT,53,-1.000,48.859,58.719,66.867,74.875,44.873,45.755
IM,JP,40,-1.000,251.808,291.459,301.643,391.648,201.963,207.167
IM,KE,6,147.546,153.007,157.630,160.008,160.008,154.010,154.010
IM,KG,2,112.705,112.705,113.848,113.848,113.848,113.276,113.276
IM,KH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IM,KR,8,-1.000,284.545,287.660,297.666,297.666,245.339,280.530
IM,KZ,42,-1.000,120.550,133.549,134.356,142.623,116.346,119.208
IM,LB,2,88.266,88.266,169.394,169.394,169.394,128.830,128.830
IM,LK,5,148.095,151.236,264.290,264.290,264.290,173.396,173.396
IM,LT,7,43.875,59.782,62.804,65.666,65.666,56.200,56.200
IM,LU,20,-1.000,30.376,42.278,42.546,43.239,31.374,33.078
IM,LV,2,47.455,47.455,49.087,49.087,49.087,48.271,48.271
IM,MD,4,-1.000,59.176,60.163,60.163,60.163,29.335,39.447
IM,MK,4,-1.000,54.127,62.456,62.456,62.456,41.820,56.093
IM,MN,2,219.799,219.799,285.915,285.915,285.915,252.857,252.857
IM,MU,4,-1.000,215.011,215.777,215.777,215.777,160.634,214.512
IM,MV,2,181.220,181.220,214.393,214.393,214.393,197.806,197.806
IM,MX,13,-1.000,143.899,182.815,182.815,198.145,107.841,116.911
IM,MY,8,-1.000,196.876,203.867,225.860,225.860,172.155,196.891
IM,MZ,2,171.473,171.473,282.648,282.648,282.648,227.060,227.060
IM,NC,2,311.449,311.449,354.645,354.645,354.645,333.047,333.047
IM,NG,5,-1.000,119.716,162.948,162.948,162.948,106.109,132.886
IM,NL,124,-1.000,24.542,48.315,50.916,276.526,30.684,30.942
IM,NO,16,-1.000,43.362,111.975,111.975,118.643,44.786,47.838
IM,NP,6,-1.000,196.428,242.333,248.570,248.570,149.406,179.487
IM,NZ,13,-1.000,283.081,312.317,312.317,314.113,246.584,267.216
IM,PA,2,172.476,172.476,175.887,175.887,175.887,174.181,174.181
IM,PE,6,-1.000,169.914,181.846,200.757,200.757,148.939,178.927
IM,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IM,PH,16,-1.000,238.997,281.136,281.136,290.152,212.364,226.588
IM,PK,4,-1.000,155.780,170.616,170.616,170.616,81.099,108.465
IM,PL,27,-1.000,44.415,51.283,54.798,118.972,38.624,40.148
IM,PT,12,-1.000,47.915,66.561,66.561,69.262,33.037,36.131
IM,PW,2,281.901,281.901,295.772,295.772,295.772,288.836,288.836
IM,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IM,RO,19,-1.000,58.276,72.588,72.650,78.557,44.774,47.317
IM,RS,8,-1.000,47.360,57.931,66.394,66.394,33.852,38.831
IM,RU,40,-1.000,65.047,113.578,140.614,285.165,63.457,65.110
IM,SA,5,88.694,107.363,181.927,181.927,181.927,118.422,118.422
IM,SE,34,-1.000,48.754,64.593,64.723,119.758,52.349,53.966
IM,SG,49,-1.000,188.273,202.370,280.042,326.158,176.916,180.623
IM,SI,8,-1.000,44.581,52.405,52.668,52.668,35.817,41.077
IM,SK,4,38.357,47.525,54.724,54.724,54.724,45.763,45.763
IM,SL,1,134.018,134.018,134.018,134.018,134.018,134.018,134.018
IM,SV,5,157.094,160.622,169.223,169.223,169.223,161.515,161.515
IM,SX,2,151.004,151.004,155.500,155.500,155.500,153.252,153.252
IM,TH,4,-1.000,211.329,291.888,291.888,291.888,174.408,232.877
IM,TJ,3,-1.000,134.374,164.149,164.149,164.149,99.174,149.261
IM,TR,20,-1.000,73.783,82.831,84.145,90.311,60.590,63.832
IM,TT,2,165.030,165.030,170.248,170.248,170.248,167.639,167.639
IM,TV,2,334.553,334.553,337.541,337.541,337.541,336.047,336.047
IM,TW,26,-1.000,248.477,280.135,286.121,289.525,215.921,224.598
IM,TZ,2,146.983,146.983,198.609,198.609,198.609,172.796,172.796
IM,UA,21,-1.000,60.898,81.771,83.064,85.375,58.563,61.541
IM,UG,1,197.388,197.388,197.388,197.388,197.388,197.388,197.388
IM,US,317,-1.000,113.629,155.574,165.826,293.692,100.676,101.647
IM,UY,4,219.507,220.730,221.049,221.049,221.049,220.494,220.494
IM,UZ,2,-1.000,-1.000,111.125,111.125,111.125,55.063,111.126
IM,VE,19,-1.000,161.042,171.889,173.548,176.149,128.669,135.873
IM,VN,6,-1.000,-1.000,238.451,238.594,238.594,112.854,340.562
IM,ZA,31,-1.000,185.454,247.543,248.893,281.001,182.078,188.181
IN,AE,151,-1.000,117.629,234.249,272.205,410.105,111.087,112.592
IN,AF,17,-1.000,213.384,399.102,405.961,449.878,232.774,247.385
IN,AL,9,169.270,233.994,247.539,272.246,272.246,222.191,222.191
IN,AM,17,-1.000,271.577,317.113,323.236,362.301,242.206,257.406
IN,AO,17,-1.000,392.270,433.489,440.537,493.476,342.102,363.546
IN,AR,119,-1.000,387.087,455.545,465.991,543.728,317.928,320.631
IN,AT,454,-1.000,218.593,275.132,316.226,544.284,193.869,196.039
IN,AU,444,-1.000,157.711,291.531,334.314,509.695,145.712,147.046
IN,AZ,17,-1.000,277.782,330.815,349.576,394.238,253.546,269.455
IN,BA,20,-1.000,209.144,275.637,321.699,326.813,178.623,188.077
IN,BD,15,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IN,BE,119,-1.000,213.338,258.756,289.962,377.316,184.003,185.571
IN,BF,17,-1.000,-1.000,315.900,349.121,405.979,112.701,385.583
IN,BG,170,-1.000,234.696,287.291,301.267,384.552,190.651,192.933
IN,BH,15,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IN,BO,17,-1.000,397.264,440.638,451.175,455.002,356.105,378.424
IN,BR,283,-1.000,356.347,419.911,456.158,522.384,278.719,281.716
IN,BY,17,-1.000,248.228,292.063,313.458,325.510,225.762,239.935
IN,CA,386,-1.000,273.889,326.406,335.370,398.546,212.456,214.691
IN,CH,598,-1.000,205.103,261.816,291.900,386.282,164.917,166.599
IN,CL,136,-1.000,387.681,451.867,466.045,523.443,335.861,338.356
IN,CM,17,-1.000,358.170,392.432,402.494,463.660,324.362,344.697
IN,CN,68,-1.000,105.713,155.956,169.944,296.581,98.676,100.164
IN,CO,102,-1.000,323.536,420.496,450.767,466.843,265.130,267.765
IN,CR,51,-1.000,339.463,377.790,387.673,402.466,300.406,306.434
IN,CZ,279,-1.000,224.864,271.371,312.972,365.923,192.825,194.932
IN,DE,2090,-1.000,205.960,270.330,308.244,388.275,167.414,169.123
IN,DJ,30,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IN,DK,130,-1.000,206.247,271.693,307.120,325.955,166.068,167.363
IN,DO,68,-1.000,327.429,345.713,356.891,426.888,281.682,285.901
IN,EC,68,-1.000,340.270,399.877,402.906,488.770,281.856,286.078
IN,EE,68,-1.000,255.834,304.958,323.283,362.782,219.432,222.722
IN,ES,237,-1.000,202.878,274.494,299.626,418.400,168.895,170.341
IN,FI,247,-1.000,249.766,340.278,407.946,529.026,234.789,236.714
IN,FM,17,-1.000,200.251,333.149,365.541,369.609,212.773,226.134
IN,FR,826,-1.000,193.511,268.625,294.824,355.231,159.268,160.835
IN,GB,698,-1.000,204.707,275.749,306.334,407.360,162.951,164.612
IN,GE,47,-1.000,-1.000,326.096,342.940,406.782,89.609,303.187
IN,GH,15,-1.000,264.905,362.840,362.840,385.438,184.302,197.538
IN,GR,113,-1.000,226.443,289.381,301.159,367.606,168.979,170.497
IN,GT,34,-1.000,310.669,358.677,372.804,445.407,280.345,288.871
IN,HK,45,-1.000,76.728,134.646,296.014,355.051,74.218,75.927
IN,HN,17,-1.000,315.315,370.277,392.419,396.102,286.435,304.400
IN,HR,17,-1.000,227.055,257.560,305.247,320.551,208.403,221.491
IN,HU,62,-1.000,-1.000,254.763,280.920,326.760,113.170,371.555
IN,ID,252,-1.000,72.295,111.582,136.071,355.654,58.068,58.780
IN,IE,34,-1.000,233.053,280.188,309.413,316.327,206.289,212.570
IN,IL,32,-1.000,-1.000,311.343,337.978,353.022,129.826,417.643
IN,IM,17,-1.000,236.287,277.169,283.618,329.000,212.664,226.018
IN,IN,164,-1.000,19.816,71.846,86.894,165.853,30.222,30.607
IN,IQ,17,-1.000,284.430,303.001,321.501,355.665,242.610,257.836
IN,IR,158,-1.000,-1.000,306.490,333.183,642.243,98.614,333.873
IN,IS,17,-1.000,255.061,287.017,291.058,301.105,219.177,232.938
IN,IT,446,-1.000,216.576,281.090,312.121,413.296,183.724,185.396
IN,JP,327,-1.000,138.075,214.581,255.577,415.995,117.709,118.808
IN,KE,51,-1.000,340.338,395.433,416.307,432.023,278.118,283.700
IN,KG,17,-1.000,310.309,351.880,368.168,410.495,272.110,289.179
IN,KH,11,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IN,KR,68,-1.000,171.221,318.170,436.156,585.817,176.638,179.289
IN,KZ,364,-1.000,286.979,342.060,351.025,445.707,249.128,251.907
IN,LB,17,-1.000,305.574,379.757,409.007,412.647,275.671,292.963
IN,LK,43,-1.000,100.483,444.645,455.554,467.493,149.968,153.562
IN,LT,60,-1.000,245.243,283.343,329.968,350.911,216.467,220.153
IN,LU,170,-1.000,208.969,256.463,283.383,329.975,182.683,184.870
IN,LV,17,-1.000,242.321,278.732,286.582,291.600,215.722,229.267
IN,MD,32,-1.000,-1.000,274.724,281.696,342.228,123.027,395.886
IN,MK,34,-1.000,221.297,277.361,333.556,356.977,156.866,161.650
IN,MN,17,-1.000,161.388,307.349,314.367,323.991,171.674,182.466
IN,MU,34,-1.000,373.245,456.683,472.592,525.140,329.521,339.537
IN,MV,17,-1.000,112.479,226.046,262.211,390.192,119.385,126.909
IN,MX,99,-1.000,280.900,324.038,332.374,400.902,204.617,206.715
IN,MY,69,-1.000,80.296,220.089,244.049,329.818,91.244,92.601
IN,MZ,17,-1.000,262.446,326.398,330.399,335.542,240.529,255.625
IN,NC,17,-1.000,189.104,311.279,333.860,378.658,198.815,211.303
IN,NG,43,-1.000,305.201,379.270,397.118,415.801,250.768,256.762
IN,NL,1051,-1.000,213.431,268.439,306.924,418.083,184.341,186.301
IN,NO,128,-1.000,221.293,336.074,344.057,434.956,194.883,196.425
IN,NP,49,-1.000,46.838,91.521,140.532,269.313,47.946,48.966
IN,NZ,111,-1.000,195.116,339.384,356.898,523.850,185.457,187.152
IN,PA,17,-1.000,357.269,396.503,405.428,444.053,314.378,334.089
IN,PE,51,-1.000,364.374,433.816,442.306,475.931,291.593,297.445
IN,PG,8,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IN,PH,134,-1.000,125.060,262.358,326.840,502.627,132.199,133.200
IN,PK,32,-1.000,-1.000,269.142,271.519,440.551,105.601,340.123
IN,PL,234,-1.000,222.319,333.690,373.997,442.452,186.358,187.973
IN,PT,92,-1.000,204.966,293.567,408.254,463.162,150.802,152.470
IN,PW,17,-1.000,194.695,210.408,220.648,452.030,186.227,197.929
IN,PY,15,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
IN,RO,157,-1.000,194.228,286.185,317.327,372.974,147.201,149.113
IN,RS,66,-1.000,185.454,283.002,334.022,355.651,146.411,148.679
IN,RU,341,-1.000,232.776,321.167,350.925,465.986,185.108,186.760
IN,SA,43,-1.000,243.455,317.292,326.337,366.179,228.352,233.813
IN,SE,289,-1.000,232.207,302.833,327.841,403.643,203.718,205.865
IN,SG,422,-1.000,66.873,233.078,293.323,591.483,90.908,91.788
IN,SI,66,-1.000,198.292,259.739,274.682,318.481,155.688,158.099
IN,SK,34,-1.000,228.393,273.414,276.545,332.328,204.974,211.216
IN,SL,9,253.084,325.974,344.155,360.702,360.702,313.912,313.912
IN,SV,43,-1.000,312.729,375.744,382.205,489.398,293.855,300.875
IN,SX,11,-1.000,283.577,340.477,347.720,347.720,243.130,267.543
